DATAFLOW,LAST UPDATE,freq,unit,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKF,2017,56.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKF,2018,56.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKF,2019,56.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKG,2013,53.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKG,2014,58.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKG,2015,55.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKG,2016,58.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKG,2017,56.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKG,2018,56.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKG,2019,56.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKH,2013,50.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKH,2014,54.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKH,2015,50.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKH,2016,52.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKH,2017,50.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKH,2018,50.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKH,2019,50.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKI,2013,53.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKI,2014,57.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKI,2015,54.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKI,2016,58.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKI,2017,56.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKI,2018,57.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKI,2019,59.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKJ,2013,54.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKJ,2014,59.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKJ,2015,56.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKJ,2016,57.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKJ,2017,56.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKJ,2018,55.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKJ,2019,56.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKK,2013,55.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKK,2014,59.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKK,2015,56.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKK,2016,58.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKK,2017,57.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKK,2018,56.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKK,2019,56.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKL,2013,48.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKL,2014,48.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKL,2015,48.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKL,2016,47.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKL,2017,49.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKL,2018,49.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKL,2019,50.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKM,2013,53.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKM,2014,55.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKM,2015,56.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKM,2016,63.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKM,2017,65.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKM,2018,66.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKM,2019,59.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKN,2013,55.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKN,2014,51.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKN,2015,51.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKN,2016,50.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKN,2017,49.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,UKN,2018,49.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT,2013,88.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT,2014,89.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT,2015,89.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT,2016,87.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT,2017,86.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT,2018,87.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT,2019,87.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT1,2013,86.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT1,2014,86.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT1,2015,87.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT1,2016,84.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT1,2018,85.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT1,2019,84.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT11,2013,87.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT11,2014,87.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT11,2015,88.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT11,2016,84.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT11,2018,89.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT11,2019,88.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT12,2013,75.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT12,2014,76.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT12,2015,77.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT12,2016,74.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT12,2018,76.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT12,2019,76.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT13,2013,98.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT13,2014,98.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT13,2015,98.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT13,2016,95.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT13,2018,93.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT13,2019,92.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT2,2013,87.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT2,2014,88.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT2,2015,87.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT2,2016,85.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT2,2018,86.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT2,2019,87.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT21,2013,89.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT21,2014,90.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT21,2015,88.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT21,2016,89.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT21,2018,88.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT21,2019,88.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT22,2013,86.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT22,2014,87.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT22,2015,87.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT22,2016,84.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT22,2018,85.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT22,2019,87.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT3,2013,91.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT3,2014,92.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT3,2015,92.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT3,2016,90.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT3,2018,90.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT3,2019,91.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT31,2013,91.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT31,2014,91.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT31,2015,91.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT31,2016,89.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT31,2018,88.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT31,2019,90.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT32,2013,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT32,2014,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT32,2015,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT32,2016,97.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT32,2018,99.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT32,2019,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT33,2013,89.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT33,2014,89.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT33,2015,90.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT33,2016,89.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT33,2018,90.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT33,2019,90.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT34,2013,85.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT34,2014,85.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT34,2015,85.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT34,2016,82.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT34,2018,82.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,AT34,2019,83.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE,2013,96.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE,2014,96.3,b
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE,2015,96.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE,2016,96.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE,2017,97.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE,2018,96.2,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE,2019,98.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE1,2013,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE1,2014,100.0,b
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE1,2015,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE1,2016,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE1,2017,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE1,2018,100.0,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE1,2019,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE10,2013,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE10,2014,100.0,b
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE10,2015,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE10,2016,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE10,2017,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE10,2018,100.0,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE10,2019,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE2,2013,95.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE2,2014,95.8,b
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE2,2015,95.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE2,2016,96.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE2,2017,96.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE2,2018,94.9,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE2,2019,99.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE21,2013,97.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE21,2014,97.7,b
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE21,2015,97.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE21,2016,97.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE21,2017,97.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE21,2018,96.6,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE21,2019,97.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE22,2013,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE22,2014,100.0,b
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE22,2015,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE22,2016,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE22,2017,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE22,2018,100.0,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE22,2019,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE23,2013,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE23,2014,100.0,b
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE23,2015,98.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE23,2016,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE23,2017,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE23,2018,99.6,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE23,2019,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE24,2013,75.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE24,2014,74.5,b
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE24,2015,75.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE24,2016,75.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE24,2017,77.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE24,2018,74.4,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE24,2019,79.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE25,2013,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE25,2014,100.0,b
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE25,2015,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE25,2016,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE25,2017,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE25,2018,100.0,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE25,2019,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE3,2013,94.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE3,2014,94.3,b
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE3,2015,94.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE3,2016,94.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE3,2017,94.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE3,2018,93.9,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE3,2019,93.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE31,2013,84.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE31,2014,83.9,b
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE31,2015,85.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE31,2016,87.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE31,2017,87.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE31,2018,87.0,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE31,2019,84.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE32,2013,96.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE32,2014,96.7,b
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE32,2015,96.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE32,2016,95.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE32,2017,94.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE32,2018,95.2,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE32,2019,94.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE33,2013,87.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE33,2014,87.4,b
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE33,2015,87.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE33,2016,87.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE33,2017,88.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE33,2018,88.6,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE33,2019,87.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE34,2013,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE34,2014,100.0,b
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE34,2015,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE34,2016,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE34,2017,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE34,2018,100.0,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE34,2019,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE35,2013,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE35,2014,100.0,b
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y17,BE35,2015,100.0,
