DATAFLOW,LAST UPDATE,freq,unit,isced11,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT32,2012,23.9,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT32,2013,24.2,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT32,2014,31.9,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT32,2015,31.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT32,2016,34.0,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT32,2017,34.3,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT32,2018,33.0,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT32,2019,33.3,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT32,2020,32.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT32,2009,19.4,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT32,2010,19.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT32,2011,19.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT32,2012,20.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT32,2013,21.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT32,2014,29.8,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT32,2015,30.2,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT32,2016,31.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT32,2017,31.2,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT32,2018,32.3,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT32,2019,32.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT32,2020,32.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT33,2009,13.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT33,2010,14.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT33,2011,16.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT33,2012,17.9,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT33,2013,17.2,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT33,2014,23.8,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT33,2015,24.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT33,2016,26.4,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT33,2017,28.2,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT33,2018,28.2,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT33,2019,28.0,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT33,2020,29.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT33,2009,20.2,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT33,2010,19.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT33,2011,21.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT33,2012,21.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT33,2013,20.9,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT33,2014,30.2,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT33,2015,28.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT33,2016,30.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT33,2017,29.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT33,2018,31.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT33,2019,31.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT33,2020,34.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT33,2009,17.0,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT33,2010,17.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT33,2011,18.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT33,2012,19.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT33,2013,19.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT33,2014,27.0,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT33,2015,26.4,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT33,2016,28.2,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT33,2017,29.0,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT33,2018,29.9,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT33,2019,29.9,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT33,2020,31.9,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT34,2009,13.2,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT34,2010,11.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT34,2011,12.0,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT34,2012,13.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT34,2013,14.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT34,2014,21.4,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT34,2015,24.2,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT34,2016,25.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT34,2017,26.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT34,2018,25.3,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT34,2019,25.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,AT34,2020,26.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT34,2009,20.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT34,2010,19.4,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT34,2011,21.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT34,2012,23.0,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT34,2013,23.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT34,2014,29.7,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT34,2015,28.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT34,2016,29.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT34,2017,29.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT34,2018,29.9,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT34,2019,31.3,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,AT34,2020,31.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT34,2009,16.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT34,2010,15.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT34,2011,16.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT34,2012,18.4,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT34,2013,19.0,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT34,2014,25.6,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT34,2015,26.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT34,2016,27.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT34,2017,28.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT34,2018,27.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT34,2019,28.4,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,AT34,2020,29.2,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE10,2009,42.9,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE10,2010,43.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE10,2011,43.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE10,2012,44.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE10,2013,43.4,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE10,2014,45.0,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE10,2015,44.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE10,2016,46.3,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE10,2017,47.7,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE10,2018,49.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE10,2019,49.4,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE10,2020,51.2,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE10,2009,41.9,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE10,2010,41.2,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE10,2011,41.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE10,2012,40.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE10,2013,39.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE10,2014,42.0,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE10,2015,42.0,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE10,2016,41.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE10,2017,45.6,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE10,2018,45.9,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE10,2019,44.9,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE10,2020,47.3,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE10,2009,42.4,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE10,2010,42.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE10,2011,42.4,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE10,2012,42.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE10,2013,41.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE10,2014,43.5,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE10,2015,43.4,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE10,2016,44.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE10,2017,46.6,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE10,2018,47.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE10,2019,47.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE10,2020,49.3,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE21,2009,33.9,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE21,2010,36.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE21,2011,35.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE21,2012,37.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE21,2013,38.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE21,2014,40.9,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE21,2015,40.4,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE21,2016,37.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE21,2017,40.6,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE21,2018,43.3,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE21,2019,44.2,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE21,2020,45.4,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE21,2009,30.2,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE21,2010,34.0,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE21,2011,32.0,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE21,2012,33.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE21,2013,32.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE21,2014,35.3,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE21,2015,34.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE21,2016,32.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE21,2017,35.7,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE21,2018,36.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE21,2019,35.9,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE21,2020,36.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE21,2009,32.0,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE21,2010,35.2,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE21,2011,33.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE21,2012,35.3,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE21,2013,35.4,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE21,2014,38.1,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE21,2015,37.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE21,2016,34.9,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE21,2017,38.2,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE21,2018,40.0,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE21,2019,40.0,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE21,2020,41.0,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE22,2009,30.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE22,2010,32.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE22,2011,32.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE22,2012,32.9,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE22,2013,31.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE22,2014,35.6,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE22,2015,36.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE22,2016,36.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE22,2017,39.0,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE22,2018,40.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE22,2019,42.4,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE22,2020,43.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE22,2009,26.4,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE22,2010,26.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE22,2011,25.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE22,2012,28.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE22,2013,25.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE22,2014,26.7,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE22,2015,27.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE22,2016,29.3,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE22,2017,31.8,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE22,2018,31.0,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE22,2019,31.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE22,2020,32.3,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE22,2009,28.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE22,2010,29.3,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE22,2011,28.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE22,2012,30.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE22,2013,28.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE22,2014,31.1,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE22,2015,32.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE22,2016,32.9,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE22,2017,35.4,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE22,2018,35.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE22,2019,36.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE22,2020,37.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE23,2009,34.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE23,2010,37.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE23,2011,37.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE23,2012,37.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE23,2013,40.4,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE23,2014,39.1,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE23,2015,41.4,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE23,2016,43.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE23,2017,46.9,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE23,2018,46.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE23,2019,45.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,F,BE23,2020,48.9,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE23,2009,32.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE23,2010,31.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE23,2011,32.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE23,2012,32.3,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE23,2013,34.2,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE23,2014,34.4,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE23,2015,33.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE23,2016,35.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE23,2017,38.3,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE23,2018,38.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE23,2019,37.4,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,M,BE23,2020,39.4,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE23,2009,33.8,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE23,2010,34.7,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE23,2011,35.1,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE23,2012,34.9,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE23,2013,37.3,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE23,2014,36.7,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE23,2015,37.5,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE23,2016,39.6,
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE23,2017,42.6,b
ESTAT:TGS00109(1.0),18/10/21 23:00:00,A,PC,ED5-8,Y25-64,T,BE23,2018,42.8,
