DATAFLOW,LAST UPDATE,freq,unit,direct,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU31,2012,5622.38,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU31,2013,5628.23,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU31,2014,5809.84,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU31,2015,6048.25,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU31,2016,6373.67,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU31,2017,6839.93,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU31,2018,7235.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU32,2010,6258.65,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU32,2011,6645.57,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU32,2012,7121.36,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU32,2013,7470.61,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU32,2014,7693.93,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU32,2015,8062.81,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU32,2016,8446.06,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU32,2017,9071.11,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU32,2018,9746.47,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU33,2010,5820.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU33,2011,6221.03,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU33,2012,6526.38,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU33,2013,6875.18,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU33,2014,6979.57,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU33,2015,7413.77,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU33,2016,7792.77,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU33,2017,8670.11,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HU33,2018,9690.12,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HUZ,2010,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HUZ,2011,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HUZ,2012,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HUZ,2013,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HUZ,2014,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HUZ,2015,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HUZ,2016,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HUZ,2017,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HUZ,2018,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HUZZ,2010,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HUZZ,2011,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HUZZ,2012,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HUZZ,2013,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HUZZ,2014,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HUZZ,2015,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HUZZ,2016,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HUZZ,2017,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,HUZZ,2018,0,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE,2010,87596.85,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE,2011,85661.88,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE,2012,88802.24,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE,2013,89900.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE,2014,94479.53,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE,2015,99839.45,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE,2016,105089.44,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE,2017,113317.06,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE,2018,120581.66,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE0,2010,87596.85,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE0,2011,85661.88,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE0,2012,88802.24,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE0,2013,89900.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE0,2014,94479.53,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE0,2015,99839.45,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE0,2016,105089.44,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE0,2017,113317.06,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE0,2018,120581.66,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE04,2010,13362.75,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE04,2011,12466.07,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE04,2012,13095.33,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE04,2013,12878.07,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE04,2014,13533.33,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE04,2015,14170.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE04,2016,14637.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE04,2017,15592.18,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE04,2018,16615.66,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE05,2010,27153.17,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE05,2011,26695.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE05,2012,27554.41,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE05,2013,28198.07,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE05,2014,29614.62,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE05,2015,31011.51,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE05,2016,32349.84,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE05,2017,34392.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE05,2018,36418.84,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE06,2010,47080.93,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE06,2011,46500.11,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE06,2012,48152.51,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE06,2013,48823.96,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE06,2014,51331.59,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE06,2015,54657.85,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE06,2016,58101.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE06,2017,63332.27,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IE06,2018,67547.16,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IT,2010,1127188.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IT,2011,1149779.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IT,2012,1119404.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IT,2013,1113027.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IT,2014,1113995.2,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IT,2015,1130598.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IT,2016,1146223,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IT,2017,1171430.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IT,2018,1195243.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,IT,2019,1207268.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC,2010,366982.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC,2011,375969.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC,2012,367747.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC,2013,366374.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC,2014,368503.2,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC,2015,374879.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC,2016,378659.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC,2017,389444.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC,2018,398158.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC,2019,403108.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC1,2010,93012.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC1,2011,94805.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC1,2012,92356.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC1,2013,92008.2,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC1,2014,92261.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC1,2015,93557.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC1,2016,94204.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC1,2017,96543,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC1,2018,98388.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC1,2019,99187.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC2,2010,2823.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC2,2011,2855,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC2,2012,2803.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC2,2013,2721.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC2,2014,2698.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC2,2015,2702.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC2,2016,2671.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC2,2017,2705.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC2,2018,2733.2,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC2,2019,2763.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC3,2010,32053.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC3,2011,32719.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC3,2012,31996.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC3,2013,31734.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC3,2014,31713.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC3,2015,31974.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC3,2016,32200.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC3,2017,33015.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC3,2018,33197.2,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC3,2019,33346.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC4,2010,239093.2,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC4,2011,245589.2,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC4,2012,240590.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC4,2013,239910.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC4,2014,241829.2,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC4,2015,246645.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC4,2016,249583.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC4,2017,257181.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC4,2018,263838.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITC4,2019,267810.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF,2010,183245.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF,2011,186988.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF,2012,181154.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF,2013,178111,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF,2014,176820.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF,2015,180284.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF,2016,182117.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF,2017,183756.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF,2018,186509.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF,2019,187559.2,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF1,2010,20811.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF1,2011,21733.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF1,2012,20999.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF1,2013,20635.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF1,2014,20351.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF1,2015,20531.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF1,2016,20593.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF1,2017,21026.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF1,2018,21317.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF1,2019,21640.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF2,2010,4517.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF2,2011,4591.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF2,2012,4418.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF2,2013,4264,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF2,2014,4194,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF2,2015,4248.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF2,2016,4295.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF2,2017,4332.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF2,2018,4390.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ITF2,2019,4386.8,
